\newcommand{\trackingSlowCameraPoseDataB}{
(0, -0.319)
(1, -0.319)
(2, -0.319)
(3, -0.319)
(4, -0.319)
(5, -0.319)
(6, -0.319)
(7, -0.319)
(8, -0.319)
(9, -0.319)
(10, -0.319)
(11, -0.320)
(12, -0.320)
(13, -0.320)
(14, -0.320)
(15, -0.320)
(16, -0.320)
(17, -0.320)
(18, -0.320)
(19, -0.320)
(20, -0.320)
(21, -0.320)
(22, -0.320)
(23, -0.320)
(24, -0.320)
(25, -0.320)
(26, -0.320)
(27, -0.320)
(28, -0.320)
(29, -0.320)
(30, -0.320)
(31, -0.320)
(32, -0.320)
(33, -0.320)
(34, -0.320)
(35, -0.320)
(36, -0.320)
(37, -0.320)
(38, -0.320)
(39, -0.320)
(40, -0.320)
(41, -0.320)
(42, -0.320)
(43, -0.320)
(44, -0.319)
(45, -0.319)
(46, -0.319)
(47, -0.319)
(48, -0.319)
(49, -0.319)
(50, -0.319)
(51, -0.319)
(52, -0.319)
(53, -0.319)
(54, -0.319)
(55, -0.319)
(56, -0.319)
(57, -0.319)
(58, -0.319)
(59, -0.319)
(60, -0.319)
(61, -0.318)
(62, -0.318)
(63, -0.318)
(64, -0.318)
(65, -0.318)
(66, -0.318)
(67, -0.318)
(68, -0.318)
(69, -0.318)
(70, -0.318)
(71, -0.318)
(72, -0.318)
(73, -0.318)
(74, -0.318)
(75, -0.319)
(76, -0.319)
(77, -0.319)
(78, -0.319)
(79, -0.319)
(80, -0.319)
(81, -0.319)
(82, -0.319)
(83, -0.319)
(84, -0.319)
(85, -0.319)
(86, -0.319)
(87, -0.319)
(88, -0.319)
(89, -0.319)
(90, -0.319)
(91, -0.319)
(92, -0.319)
(93, -0.319)
(94, -0.319)
(95, -0.319)
(96, -0.319)
(97, -0.319)
(98, -0.319)
(99, -0.319)
(100, -0.319)
(101, -0.319)
(102, -0.319)
(103, -0.319)
(104, -0.319)
(105, -0.319)
(106, -0.319)
(107, -0.319)
(108, -0.319)
(109, -0.319)
(110, -0.319)
(111, -0.319)
(112, -0.319)
(113, -0.319)
(114, -0.319)
(115, -0.319)
(116, -0.319)
(117, -0.319)
(118, -0.319)
(119, -0.319)
(120, -0.319)
(121, -0.319)
(122, -0.319)
(123, -0.319)
(124, -0.319)
(125, -0.319)
(126, -0.319)
(127, -0.319)
(128, -0.319)
(129, -0.319)
(130, -0.319)
(131, -0.319)
(132, -0.319)
(133, -0.319)
(134, -0.319)
(135, -0.319)
(136, -0.319)
(137, -0.319)
(138, -0.319)
(139, -0.320)
(140, -0.320)
(141, -0.320)
(142, -0.320)
(143, -0.320)
(144, -0.320)
(145, -0.320)
(146, -0.320)
(147, -0.320)
(148, -0.320)
(149, -0.320)
(150, -0.320)
(151, -0.320)
(152, -0.320)
(153, -0.320)
(154, -0.320)
(155, -0.320)
(156, -0.320)
(157, -0.320)
(158, -0.320)
(159, -0.320)
(160, -0.320)
(161, -0.321)
(162, -0.321)
(163, -0.321)
(164, -0.319)
(165, -0.318)
(166, -0.318)
}
