\newcommand{\CornyMediumCameraPoseDataC}{
(0, 1.694)
(1, 1.694)
(2, 1.694)
(3, 1.694)
(4, 1.693)
(5, 1.694)
(6, 1.694)
(7, 1.694)
(8, 1.693)
(9, 1.695)
(10, 1.694)
(11, 1.695)
(12, 1.694)
(13, 1.695)
(14, 1.694)
(15, 1.694)
(16, 1.694)
(17, 1.694)
(18, 1.694)
(19, 1.694)
(20, 1.694)
(21, 1.694)
(22, 1.694)
(23, 1.694)
(24, 1.694)
(25, 1.694)
(26, 1.694)
(27, 1.694)
(28, 1.694)
(29, 1.694)
(30, 1.694)
(31, 1.694)
(32, 1.694)
(33, 1.695)
(34, 1.696)
(35, 1.696)
(36, 1.697)
(37, 1.697)
(38, 1.698)
(39, 1.697)
(40, 1.699)
(41, 1.698)
(42, 1.700)
(43, 1.699)
(44, 1.701)
(45, 1.700)
(46, 1.701)
(47, 1.702)
(48, 1.701)
(49, 1.702)
(50, 1.702)
(51, 1.702)
(52, 1.703)
(53, 1.703)
(54, 1.703)
(55, 1.703)
(56, 1.703)
(57, 1.703)
(58, 1.704)
(59, 1.702)
(60, 1.704)
(61, 1.702)
(62, 1.704)
(63, 1.702)
(64, 1.700)
(65, 1.703)
(66, 1.701)
(67, 1.706)
(68, 1.703)
(69, 1.706)
(70, 1.706)
(71, 1.706)
(72, 1.709)
(73, 1.708)
(74, 1.710)
(75, 1.709)
(76, 1.710)
(77, 1.712)
(78, 1.713)
(79, 1.713)
(80, 1.714)
(81, 1.715)
(82, 1.715)
(83, 1.717)
(84, 1.716)
(85, 1.718)
(86, 1.720)
(87, 1.720)
(88, 1.721)
(89, 1.721)
(90, 1.723)
(91, 1.723)
(92, 1.723)
(93, 1.725)
(94, 1.725)
(95, 1.726)
(96, 1.726)
(97, 1.727)
(98, 1.727)
(99, 1.728)
(100, 1.727)
(101, 1.728)
(102, 1.727)
(103, 1.729)
(104, 1.727)
(105, 1.728)
(106, 1.727)
(107, 1.728)
(108, 1.727)
(109, 1.728)
(110, 1.727)
(111, 1.728)
(112, 1.727)
(113, 1.729)
(114, 1.727)
(115, 1.729)
(116, 1.726)
(117, 1.729)
(118, 1.727)
(119, 1.729)
(120, 1.727)
(121, 1.729)
(122, 1.727)
(123, 1.729)
(124, 1.727)
(125, 1.729)
(126, 1.727)
(127, 1.729)
(128, 1.727)
(129, 1.728)
(130, 1.727)
(131, 1.728)
(132, 1.727)
(133, 1.728)
(134, 1.727)
(135, 1.726)
(136, 1.728)
(137, 1.725)
(138, 1.728)
(139, 1.725)
(140, 1.727)
(141, 1.724)
(142, 1.726)
(143, 1.723)
(144, 1.726)
(145, 1.721)
(146, 1.725)
(147, 1.720)
(148, 1.724)
(149, 1.719)
(150, 1.722)
(151, 1.718)
(152, 1.722)
(153, 1.716)
(154, 1.720)
(155, 1.715)
(156, 1.719)
(157, 1.713)
(158, 1.717)
(159, 1.711)
(160, 1.716)
(161, 1.710)
(162, 1.714)
(163, 1.713)
(164, 1.709)
(165, 1.709)
}
