\newcommand{\trackingSlowCameraPoseDataC}{
(0, 1.694)
(1, 1.694)
(2, 1.694)
(3, 1.694)
(4, 1.694)
(5, 1.694)
(6, 1.694)
(7, 1.694)
(8, 1.694)
(9, 1.694)
(10, 1.694)
(11, 1.694)
(12, 1.694)
(13, 1.694)
(14, 1.694)
(15, 1.694)
(16, 1.694)
(17, 1.694)
(18, 1.694)
(19, 1.694)
(20, 1.694)
(21, 1.694)
(22, 1.694)
(23, 1.694)
(24, 1.694)
(25, 1.694)
(26, 1.694)
(27, 1.694)
(28, 1.694)
(29, 1.694)
(30, 1.694)
(31, 1.694)
(32, 1.694)
(33, 1.694)
(34, 1.694)
(35, 1.694)
(36, 1.694)
(37, 1.694)
(38, 1.694)
(39, 1.694)
(40, 1.694)
(41, 1.694)
(42, 1.694)
(43, 1.694)
(44, 1.694)
(45, 1.694)
(46, 1.694)
(47, 1.694)
(48, 1.694)
(49, 1.694)
(50, 1.694)
(51, 1.694)
(52, 1.694)
(53, 1.694)
(54, 1.694)
(55, 1.694)
(56, 1.694)
(57, 1.694)
(58, 1.694)
(59, 1.694)
(60, 1.694)
(61, 1.694)
(62, 1.694)
(63, 1.694)
(64, 1.694)
(65, 1.694)
(66, 1.694)
(67, 1.694)
(68, 1.694)
(69, 1.694)
(70, 1.694)
(71, 1.694)
(72, 1.694)
(73, 1.694)
(74, 1.694)
(75, 1.694)
(76, 1.694)
(77, 1.694)
(78, 1.694)
(79, 1.694)
(80, 1.694)
(81, 1.694)
(82, 1.694)
(83, 1.694)
(84, 1.694)
(85, 1.695)
(86, 1.695)
(87, 1.695)
(88, 1.695)
(89, 1.695)
(90, 1.695)
(91, 1.695)
(92, 1.695)
(93, 1.695)
(94, 1.695)
(95, 1.695)
(96, 1.695)
(97, 1.695)
(98, 1.695)
(99, 1.695)
(100, 1.695)
(101, 1.695)
(102, 1.695)
(103, 1.695)
(104, 1.695)
(105, 1.695)
(106, 1.695)
(107, 1.695)
(108, 1.695)
(109, 1.695)
(110, 1.695)
(111, 1.695)
(112, 1.695)
(113, 1.695)
(114, 1.695)
(115, 1.695)
(116, 1.695)
(117, 1.695)
(118, 1.695)
(119, 1.695)
(120, 1.695)
(121, 1.695)
(122, 1.695)
