\providecommand{\qRobotThreeTrackingMediumFData}{
(0, 0.420)
(1, 0.420)
(2, 0.420)
(3, 0.420)
(4, 0.421)
(5, 0.421)
(6, 0.422)
(7, 0.422)
(8, 0.423)
(9, 0.423)
(10, 0.425)
(11, 0.425)
(12, 0.427)
(13, 0.427)
(14, 0.429)
(15, 0.429)
(16, 0.431)
(17, 0.432)
(18, 0.434)
(19, 0.434)
(20, 0.437)
(21, 0.438)
(22, 0.440)
(23, 0.441)
(24, 0.444)
(25, 0.445)
(26, 0.448)
(27, 0.449)
(28, 0.452)
(29, 0.453)
(30, 0.456)
(31, 0.458)
(32, 0.461)
(33, 0.458)
(34, 0.452)
(35, 0.449)
(36, 0.443)
(37, 0.440)
(38, 0.435)
(39, 0.431)
(40, 0.426)
(41, 0.422)
(42, 0.417)
(43, 0.414)
(44, 0.409)
(45, 0.405)
(46, 0.400)
(47, 0.397)
(48, 0.392)
(49, 0.388)
(50, 0.384)
(51, 0.380)
(52, 0.376)
(53, 0.372)
(54, 0.368)
(55, 0.364)
(56, 0.360)
(57, 0.357)
(58, 0.353)
(59, 0.349)
(60, 0.345)
(61, 0.342)
(62, 0.338)
(63, 0.335)
(64, 0.331)
(65, 0.328)
(66, 0.325)
(67, 0.329)
(68, 0.326)
(69, 0.330)
(70, 0.329)
(71, 0.331)
(72, 0.331)
(73, 0.333)
(74, 0.334)
(75, 0.336)
(76, 0.338)
(77, 0.339)
(78, 0.341)
(79, 0.342)
(80, 0.345)
(81, 0.346)
(82, 0.350)
(83, 0.350)
(84, 0.355)
(85, 0.355)
(86, 0.360)
(87, 0.360)
(88, 0.365)
(89, 0.366)
(90, 0.371)
(91, 0.371)
(92, 0.377)
(93, 0.378)
(94, 0.383)
(95, 0.384)
(96, 0.390)
(97, 0.391)
(98, 0.397)
(99, 0.398)
(100, 0.400)
(101, 0.399)
(102, 0.400)
(103, 0.399)
(104, 0.400)
(105, 0.399)
(106, 0.400)
(107, 0.399)
(108, 0.400)
(109, 0.399)
(110, 0.400)
(111, 0.399)
(112, 0.400)
(113, 0.400)
(114, 0.400)
(115, 0.400)
(116, 0.400)
(117, 0.400)
(118, 0.400)
(119, 0.400)
(120, 0.400)
(121, 0.400)
(122, 0.400)
(123, 0.400)
(124, 0.400)
(125, 0.400)
(126, 0.400)
(127, 0.400)
(128, 0.400)
(129, 0.400)
(130, 0.400)
(131, 0.400)
(132, 0.400)
(133, 0.400)
(134, 0.400)
(135, 0.401)
(136, 0.401)
(137, 0.402)
(138, 0.401)
(139, 0.403)
(140, 0.403)
(141, 0.404)
(142, 0.404)
(143, 0.406)
(144, 0.406)
(145, 0.408)
(146, 0.408)
(147, 0.411)
(148, 0.411)
(149, 0.414)
(150, 0.414)
(151, 0.417)
(152, 0.417)
(153, 0.421)
(154, 0.421)
(155, 0.425)
(156, 0.426)
(157, 0.430)
(158, 0.431)
(159, 0.435)
(160, 0.436)
(161, 0.441)
(162, 0.443)
(163, 0.448)
(164, 0.452)
(165, 0.455)
(166, 0.475)
}
