\providecommand{\errorThreeTrackingSlowXData}{
(0.050,-0.000)
(0.100,5.530)
(0.150,0.221)
(0.200,5.318)
(0.250,0.426)
(0.300,5.122)
(0.350,0.614)
(0.400,4.941)
(0.450,0.787)
(0.500,4.774)
(0.550,0.948)
(0.600,4.620)
(0.650,1.095)
(0.700,4.479)
(0.750,1.231)
(0.800,4.348)
(0.850,1.357)
(0.900,4.228)
(0.950,1.472)
(1.000,4.117)
(1.050,1.579)
(1.100,4.014)
(1.150,1.677)
(1.200,3.920)
(1.250,1.768)
(1.300,3.833)
(1.350,1.851)
(1.400,3.753)
(1.450,1.928)
(1.500,3.679)
(1.550,1.999)
(1.600,3.611)
(1.650,2.064)
(1.700,3.548)
(1.750,2.125)
(1.800,3.491)
(1.850,2.180)
(1.900,3.438)
(1.950,2.231)
(2.000,3.389)
(2.050,2.278)
(2.100,3.343)
(2.150,2.322)
(2.200,3.302)
(2.250,2.361)
(2.300,3.264)
(2.350,2.398)
(2.400,3.228)
(2.450,2.432)
(2.500,3.196)
(2.550,2.463)
(2.600,3.166)
(2.650,2.492)
(2.700,3.138)
(2.750,2.518)
(2.800,3.113)
(2.850,2.543)
(2.900,3.090)
(2.950,2.565)
(3.000,3.068)
(3.050,2.586)
(3.100,3.049)
(3.150,2.605)
(3.200,3.030)
(3.250,2.622)
(3.300,3.014)
(3.350,2.638)
(3.400,2.998)
(3.450,2.653)
(3.500,2.984)
(3.550,2.667)
(3.600,2.971)
(3.650,2.679)
(3.700,2.959)
(3.750,2.691)
(3.800,2.948)
(3.850,2.701)
(3.900,2.938)
(3.950,2.711)
(4.000,2.928)
(4.050,2.720)
(4.100,2.920)
(4.150,2.728)
(4.200,2.912)
(4.250,2.736)
(4.300,2.905)
(4.350,2.743)
(4.400,2.898)
(4.450,2.749)
(4.500,2.892)
(4.550,2.755)
(4.600,2.886)
(4.650,2.761)
(4.700,2.881)
(4.750,2.766)
(4.800,2.876)
(4.850,2.770)
(4.900,2.872)
(4.950,2.775)
(5.000,2.868)
(5.050,2.778)
(5.100,-2.703)
(5.150,2.595)
(5.200,-2.524)
(5.250,2.423)
(5.300,-2.356)
(5.350,2.261)
(5.400,-2.198)
(5.450,2.109)
(5.500,-2.050)
(5.550,1.966)
(5.600,-1.911)
(5.650,1.832)
(5.700,-1.781)
(5.750,1.707)
(5.800,-1.660)
(5.850,1.589)
(5.900,-1.546)
(5.950,1.479)
(6.000,-1.439)
(6.050,1.376)
(6.100,-1.339)
(6.150,1.280)
(6.200,-1.246)
(6.250,1.190)
(6.300,-1.159)
(6.350,1.106)
(6.400,-1.077)
(6.450,1.027)
(6.500,-1.001)
(6.550,0.954)
(6.600,-0.930)
(6.650,0.885)
(6.700,-0.864)
(6.750,0.821)
(6.800,-0.802)
(6.850,0.762)
(6.900,-0.745)
(6.950,0.706)
(7.000,-0.691)
(7.050,0.654)
(7.100,-0.641)
(7.150,0.606)
(7.200,-0.595)
(7.250,0.561)
(7.300,-0.551)
(7.350,0.519)
(7.400,-0.511)
(7.450,0.481)
(7.500,-0.474)
(7.550,0.445)
(7.600,-0.439)
(7.650,0.411)
(7.700,-0.407)
(7.750,0.380)
(7.800,-0.376)
(7.850,0.351)
(7.900,-0.348)
(7.950,0.324)
(8.000,-0.323)
(8.050,0.299)
(8.100,-0.299)
(8.150,0.276)
(8.200,-0.276)
(8.250,0.254)
(8.300,-0.256)
(8.350,0.234)
(8.400,-0.237)
(8.450,0.216)
(8.500,-0.219)
(8.550,0.199)
(8.600,-0.202)
(8.650,0.183)
(8.700,-0.187)
(8.750,0.168)
(8.800,-0.173)
(8.850,0.155)
(8.900,-0.160)
(8.950,0.142)
(9.000,-0.148)
